file,features
118257,"[2.7923076923076926, 0.5, 0.07692307692307693, 0.07692307692307693, 0.1346153846153846, 0.07692307692307693, 0.1346153846153846]"
118068,"[3.2540540540540532, 0.40540540540540543, 0.08108108108108109, 0.08108108108108109, 0.08108108108108109, 0.0, 0.35135135135135137]"
118478,"[3.0750000000000006, 0.5625, 0.0625, 0.0625, 0.078125, 0.046875, 0.1875]"
127726,"[5.282485875706212, 0.3898305084745763, 0.10734463276836158, 0.05649717514124294, 0.07344632768361582, 0.10734463276836158, 0.2655367231638418]"
127915,"[4.183225806451612, 0.2709677419354839, 0.10967741935483871, 0.23225806451612904, 0.14193548387096774, 0.06451612903225806, 0.18064516129032257]"
127281,"[3.9030303030303033, 0.45454545454545453, 0.24242424242424243, 0.04040404040404041, 0.06060606060606061, 0.030303030303030304, 0.1717171717171717]"
127295,"[1.9538461538461538, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.07692307692307693]"
127294,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127280,"[4.472727272727273, 0.4772727272727273, 0.09090909090909091, 0.18181818181818182, 0.06818181818181818, 0.09090909090909091, 0.09090909090909091]"
127519,"[4.8393442622950795, 0.3114754098360656, 0.09016393442622951, 0.11475409836065574, 0.16393442622950818, 0.03278688524590164, 0.28688524590163933]"
127914,"[3.896666666666666, 0.24444444444444444, 0.18333333333333332, 0.29444444444444445, 0.12777777777777777, 0.06666666666666667, 0.08333333333333333]"
127484,"[3.2022222222222214, 0.4888888888888889, 0.07777777777777778, 0.08888888888888889, 0.1111111111111111, 0.044444444444444446, 0.18888888888888888]"
127916,"[4.211111111111109, 0.2777777777777778, 0.037037037037037035, 0.07407407407407407, 0.3333333333333333, 0.024691358024691357, 0.25308641975308643]"
127269,"[2.92, 0.52, 0.1, 0.36, 0.0, 0.0, 0.02]"
127296,"[3.161643835616438, 0.5616438356164384, 0.1780821917808219, 0.0410958904109589, 0.0273972602739726, 0.0, 0.1917808219178082]"
127297,"[2.704761904761906, 0.5833333333333334, 0.023809523809523808, 0.023809523809523808, 0.20238095238095238, 0.023809523809523808, 0.14285714285714285]"
127532,"[3.1102040816326544, 0.42857142857142855, 0.1836734693877551, 0.05102040816326531, 0.061224489795918366, 0.030612244897959183, 0.24489795918367346]"
127268,"[1.6263157894736844, 0.75, 0.17105263157894737, 0.0, 0.0, 0.0, 0.07894736842105263]"
127330,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127495,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127867,"[5.62957746478873, 0.2323943661971831, 0.07746478873239436, 0.13380281690140844, 0.11267605633802817, 0.07042253521126761, 0.3732394366197183]"
127720,"[4.7927419354838685, 0.21370967741935484, 0.10483870967741936, 0.17338709677419356, 0.12903225806451613, 0.07661290322580645, 0.3024193548387097]"
127913,"[4.504918032786884, 0.19672131147540983, 0.18579234972677597, 0.3005464480874317, 0.09289617486338798, 0.08743169398907104, 0.1366120218579235]"
127278,"[3.201904761904762, 0.4380952380952381, 0.21904761904761905, 0.10476190476190476, 0.0761904761904762, 0.08571428571428572, 0.0761904761904762]"
127287,"[1.52, 0.8533333333333334, 0.02666666666666667, 0.02666666666666667, 0.02666666666666667, 0.02666666666666667, 0.04]"
127286,"[1.8186046511627907, 0.6744186046511628, 0.023255813953488372, 0.023255813953488372, 0.09302325581395349, 0.0, 0.18604651162790697]"
127279,"[3.7573333333333334, 0.3466666666666667, 0.12, 0.16, 0.12, 0.06666666666666667, 0.18666666666666668]"
127912,"[4.035164835164834, 0.26373626373626374, 0.13186813186813187, 0.36813186813186816, 0.08241758241758242, 0.04395604395604396, 0.10989010989010989]"
127866,"[7.013245033112582, 0.2185430463576159, 0.08609271523178808, 0.09933774834437085, 0.11920529801324503, 0.16556291390728478, 0.31125827814569534]"
127494,"[3.9081967213114757, 0.36065573770491804, 0.13114754098360656, 0.22950819672131148, 0.09016393442622951, 0.04918032786885246, 0.13934426229508196]"
127331,"[6.146296296296297, 0.4537037037037037, 0.009259259259259259, 0.05555555555555555, 0.027777777777777776, 0.14814814814814814, 0.3055555555555556]"
127469,"[6.4421052631578934, 0.15263157894736842, 0.08421052631578947, 0.1368421052631579, 0.14210526315789473, 0.14736842105263157, 0.3368421052631579]"
127496,"[3.2907407407407416, 0.39814814814814814, 0.19444444444444445, 0.14814814814814814, 0.009259259259259259, 0.027777777777777776, 0.2222222222222222]"
127870,"[6.234980988593157, 0.155893536121673, 0.07984790874524715, 0.1520912547528517, 0.17110266159695817, 0.1444866920152091, 0.2965779467680608]"
127910,"[3.489655172413793, 0.27586206896551724, 0.22758620689655173, 0.2896551724137931, 0.0896551724137931, 0.05517241379310345, 0.06206896551724138]"
127290,"[2.1947826086956526, 0.5478260869565217, 0.25217391304347825, 0.02608695652173913, 0.034782608695652174, 0.008695652173913044, 0.13043478260869565]"
127285,"[2.604395604395605, 0.42857142857142855, 0.1978021978021978, 0.15384615384615385, 0.0989010989010989, 0.0, 0.12087912087912088]"
127520,"[3.6018018018018014, 0.40540540540540543, 0.1981981981981982, 0.05405405405405406, 0.11711711711711711, 0.04504504504504504, 0.18018018018018017]"
127911,"[3.9424836601307187, 0.2679738562091503, 0.20915032679738563, 0.30718954248366015, 0.06535947712418301, 0.0392156862745098, 0.1111111111111111]"
127722,"[4.57469879518072, 0.29518072289156627, 0.1566265060240964, 0.060240963855421686, 0.09036144578313253, 0.09036144578313253, 0.3072289156626506]"
127865,"[5.813927576601676, 0.10584958217270195, 0.08913649025069638, 0.15598885793871867, 0.17827298050139276, 0.17827298050139276, 0.2924791086350975]"
127871,"[4.134177215189871, 0.2721518987341772, 0.08860759493670886, 0.05063291139240506, 0.20253164556962025, 0.012658227848101266, 0.37341772151898733]"
127497,"[3.2400000000000007, 0.4, 0.2625, 0.1375, 0.0375, 0.025, 0.1375]"
127194,"[2.032142857142857, 0.8392857142857143, 0.017857142857142856, 0.0, 0.03571428571428571, 0.017857142857142856, 0.08928571428571429]"
127180,"[2.8330578512396696, 0.45454545454545453, 0.4297520661157025, 0.049586776859504134, 0.01652892561983471, 0.008264462809917356, 0.04132231404958678]"
127037,"[2.3436619718309855, 0.5492957746478874, 0.28169014084507044, 0.08450704225352113, 0.014084507042253521, 0.014084507042253521, 0.056338028169014086]"
127209,"[4.697674418604651, 0.4728682170542636, 0.023255813953488372, 0.10077519379844961, 0.10077519379844961, 0.07751937984496124, 0.2248062015503876]"
127208,"[3.5038674033149144, 0.4143646408839779, 0.1712707182320442, 0.011049723756906077, 0.016574585635359115, 0.011049723756906077, 0.3756906077348066]"
127036,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
127181,"[3.2038095238095234, 0.49523809523809526, 0.29523809523809524, 0.13333333333333333, 0.009523809523809525, 0.009523809523809525, 0.05714285714285714]"
127356,"[3.005454545454546, 0.5909090909090909, 0.01818181818181818, 0.02727272727272727, 0.10909090909090909, 0.02727272727272727, 0.22727272727272727]"
127183,"[1.3636363636363635, 0.6515151515151515, 0.25757575757575757, 0.015151515151515152, 0.0, 0.0, 0.07575757575757576]"
127182,"[3.6186046511627907, 0.3488372093023256, 0.2558139534883721, 0.15503875968992248, 0.10852713178294573, 0.031007751937984496, 0.10077519379844961]"
127155,"[4.093827160493828, 0.43209876543209874, 0.04938271604938271, 0.1111111111111111, 0.14814814814814814, 0.037037037037037035, 0.2222222222222222]"
127357,"[3.3126984126984143, 0.5396825396825397, 0.023809523809523808, 0.015873015873015872, 0.1349206349206349, 0.023809523809523808, 0.2619047619047619]"
127343,"[2.7777777777777777, 0.391812865497076, 0.3333333333333333, 0.2631578947368421, 0.011695906432748537, 0.0, 0.0]"
127623,"[3.707547169811322, 0.39622641509433965, 0.05660377358490566, 0.07547169811320754, 0.22641509433962265, 0.05660377358490566, 0.18867924528301888]"
127186,"[2.0208333333333335, 0.5625, 0.20833333333333334, 0.0, 0.0625, 0.020833333333333332, 0.14583333333333334]"
127192,"[3.748571428571429, 0.5571428571428572, 0.07142857142857142, 0.05714285714285714, 0.05714285714285714, 0.07142857142857142, 0.18571428571428572]"
127804,"[3.159712230215827, 0.37410071942446044, 0.06474820143884892, 0.07194244604316546, 0.43884892086330934, 0.007194244604316547, 0.04316546762589928]"
127541,"[5.413793103448273, 0.20114942528735633, 0.06896551724137931, 0.12643678160919541, 0.14367816091954022, 0.1781609195402299, 0.28160919540229884]"
127193,"[4.393258426966293, 0.39325842696629215, 0.15730337078651685, 0.10112359550561797, 0.15730337078651685, 0.02247191011235955, 0.16853932584269662]"
127187,"[2.782608695652174, 0.5072463768115942, 0.08695652173913043, 0.10144927536231885, 0.11594202898550725, 0.08695652173913043, 0.10144927536231885]"
127350,"[3.6839160839160834, 0.34265734265734266, 0.16083916083916083, 0.21678321678321677, 0.06293706293706294, 0.0979020979020979, 0.11888111888111888]"
127422,"[5.421932114882512, 0.13315926892950392, 0.09921671018276762, 0.16971279373368145, 0.16449086161879894, 0.1566579634464752, 0.27676240208877284]"
127620,"[2.2983050847457624, 0.7288135593220338, 0.05084745762711865, 0.01694915254237288, 0.0, 0.0, 0.2033898305084746]"
127191,"[2.669724770642202, 0.5412844036697247, 0.22018348623853212, 0.009174311926605505, 0.01834862385321101, 0.009174311926605505, 0.2018348623853211]"
127185,"[2.5275, 0.7375, 0.0, 0.0, 0.0625, 0.0125, 0.1875]"
127542,"[3.5089430894308946, 0.43089430894308944, 0.15447154471544716, 0.17073170731707318, 0.056910569105691054, 0.04065040650406504, 0.14634146341463414]"
127806,"[3.5354166666666664, 0.3645833333333333, 0.052083333333333336, 0.10416666666666667, 0.3854166666666667, 0.03125, 0.0625]"
127184,"[2.4466666666666668, 0.6333333333333333, 0.15, 0.15, 0.03333333333333333, 0.0, 0.03333333333333333]"
127190,"[4.293333333333334, 0.5, 0.03333333333333333, 0.1, 0.1, 0.1, 0.16666666666666666]"
127360,"[3.2357142857142853, 0.35714285714285715, 0.3125, 0.25, 0.0, 0.05357142857142857, 0.026785714285714284]"
127189,"[2.3763440860215055, 0.43010752688172044, 0.27956989247311825, 0.08602150537634409, 0.07526881720430108, 0.03225806451612903, 0.0967741935483871]"
127188,"[2.2545454545454544, 0.7045454545454546, 0.06818181818181818, 0.045454545454545456, 0.022727272727272728, 0.0, 0.1590909090909091]"
127349,"[3.5568181818181825, 0.3068181818181818, 0.056818181818181816, 0.056818181818181816, 0.32954545454545453, 0.14772727272727273, 0.10227272727272728]"
127798,"[4.310256410256409, 0.28205128205128205, 0.08974358974358974, 0.14102564102564102, 0.15384615384615385, 0.19230769230769232, 0.14102564102564102]"
127559,"[1.0923076923076922, 0.7692307692307693, 0.15384615384615385, 0.0, 0.0, 0.0, 0.07692307692307693]"
127203,"[0.10810810810810811, 0.972972972972973, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0]"
127996,"[3.014285714285714, 0.4642857142857143, 0.07142857142857142, 0.03571428571428571, 0.07142857142857142, 0.07142857142857142, 0.2857142857142857]"
127212,"[4.699999999999998, 0.27586206896551724, 0.11206896551724138, 0.27586206896551724, 0.04310344827586207, 0.10344827586206896, 0.1896551724137931]"
127206,"[1.4490566037735848, 0.7735849056603774, 0.16981132075471697, 0.0, 0.0, 0.0, 0.05660377358490566]"
127207,"[3.5185185185185186, 0.2857142857142857, 0.17989417989417988, 0.3439153439153439, 0.031746031746031744, 0.047619047619047616, 0.1111111111111111]"
127159,"[3.550387596899225, 0.2596899224806202, 0.2364341085271318, 0.4883720930232558, 0.007751937984496124, 0.003875968992248062, 0.003875968992248062]"
127359,"[3.537704918032787, 0.639344262295082, 0.10655737704918032, 0.00819672131147541, 0.05737704918032787, 0.0, 0.1885245901639344]"
127205,"[3.281481481481482, 0.4444444444444444, 0.20987654320987653, 0.07407407407407407, 0.04938271604938271, 0.037037037037037035, 0.18518518518518517]"
127211,"[3.7811965811965815, 0.5128205128205128, 0.21367521367521367, 0.0, 0.0, 0.03418803418803419, 0.23931623931623933]"
127210,"[3.6109090909090913, 0.41818181818181815, 0.2, 0.09090909090909091, 0.09090909090909091, 0.05454545454545454, 0.14545454545454545]"
127204,"[3.153086419753086, 0.4444444444444444, 0.14814814814814814, 0.20987654320987653, 0.09876543209876543, 0.04938271604938271, 0.04938271604938271]"
127358,"[3.6335999999999995, 0.32, 0.28, 0.224, 0.064, 0.08, 0.032]"
127402,"[5.6104838709677445, 0.20161290322580644, 0.08870967741935484, 0.14112903225806453, 0.14112903225806453, 0.0967741935483871, 0.33064516129032256]"
127303,"[2.2333333333333334, 0.5333333333333333, 0.03333333333333333, 0.06666666666666667, 0.13333333333333333, 0.06666666666666667, 0.16666666666666666]"
127868,"[5.714871794871794, 0.15384615384615385, 0.13333333333333333, 0.14871794871794872, 0.17435897435897435, 0.10256410256410256, 0.28717948717948716]"
127908,"[3.78314606741573, 0.2303370786516854, 0.1853932584269663, 0.3202247191011236, 0.10112359550561797, 0.07865168539325842, 0.08426966292134831]"
127263,"[2.392405063291139, 0.4430379746835443, 0.4177215189873418, 0.08860759493670886, 0.0379746835443038, 0.006329113924050633, 0.006329113924050633]"
127277,"[1.76, 0.61, 0.28, 0.04, 0.0, 0.01, 0.06]"
127288,"[4.150399999999998, 0.228, 0.052, 0.152, 0.312, 0.084, 0.172]"
127289,"[4.750847457627118, 0.4661016949152542, 0.05084745762711865, 0.059322033898305086, 0.1271186440677966, 0.03389830508474576, 0.2627118644067797]"
127276,"[2.8461538461538463, 0.75, 0.057692307692307696, 0.038461538461538464, 0.0, 0.057692307692307696, 0.09615384615384616]"
127909,"[3.7408602150537624, 0.23118279569892472, 0.20430107526881722, 0.2903225806451613, 0.08602150537634409, 0.08064516129032258, 0.10752688172043011]"
127869,"[5.445833333333332, 0.20833333333333334, 0.11458333333333333, 0.10416666666666667, 0.15104166666666666, 0.171875, 0.25]"
127302,"[1.4724137931034482, 0.6724137931034483, 0.15517241379310345, 0.017241379310344827, 0.034482758620689655, 0.017241379310344827, 0.10344827586206896]"
127300,"[4.804624277456647, 0.35260115606936415, 0.1329479768786127, 0.08670520231213873, 0.12716763005780346, 0.046242774566473986, 0.2543352601156069]"
127499,"[3.392125984251969, 0.4645669291338583, 0.29133858267716534, 0.031496062992125984, 0.03937007874015748, 0.007874015748031496, 0.16535433070866143]"
127062,"[4.090322580645162, 0.3629032258064516, 0.1532258064516129, 0.1774193548387097, 0.08870967741935484, 0.07258064516129033, 0.14516129032258066]"
127274,"[2.2739726027397262, 0.5205479452054794, 0.2465753424657534, 0.1095890410958904, 0.0410958904109589, 0.0, 0.0821917808219178]"
127275,"[3.493103448275862, 0.3620689655172414, 0.15517241379310345, 0.3793103448275862, 0.017241379310344827, 0.02586206896551724, 0.0603448275862069]"
127936,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127498,"[2.056910569105693, 0.5772357723577236, 0.0, 0.032520325203252036, 0.04878048780487805, 0.0, 0.34146341463414637]"
127301,"[1.1318181818181818, 0.75, 0.09090909090909091, 0.06818181818181818, 0.045454545454545456, 0.0, 0.045454545454545456]"
127339,"[3.6406779661016944, 0.3050847457627119, 0.22033898305084745, 0.1271186440677966, 0.07627118644067797, 0.07627118644067797, 0.19491525423728814]"
127661,"[3.0871794871794873, 0.38461538461538464, 0.02564102564102564, 0.0641025641025641, 0.48717948717948717, 0.02564102564102564, 0.01282051282051282]"
127271,"[2.8832000000000004, 0.496, 0.336, 0.024, 0.008, 0.008, 0.128]"
127265,"[4.729230769230769, 0.3, 0.07692307692307693, 0.12307692307692308, 0.25384615384615383, 0.06923076923076923, 0.17692307692307693]"
127066,"[3.411111111111111, 0.4, 0.26666666666666666, 0.06666666666666667, 0.08888888888888889, 0.06666666666666667, 0.1111111111111111]"
127648,"[3.6709219858156024, 0.3475177304964539, 0.22695035460992907, 0.2553191489361702, 0.028368794326241134, 0.0425531914893617, 0.09929078014184398]"
127660,"[3.3263888888888893, 0.3263888888888889, 0.2569444444444444, 0.22916666666666666, 0.020833333333333332, 0.013888888888888888, 0.1527777777777778]"
127662,"[2.1454545454545455, 0.6363636363636364, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.0, 0.18181818181818182]"
127266,"[5.226373626373626, 0.4175824175824176, 0.04395604395604396, 0.0989010989010989, 0.15384615384615385, 0.07692307692307693, 0.2087912087912088]"
127299,"[2.2680000000000002, 0.66, 0.14, 0.02, 0.02, 0.02, 0.14]"
127298,"[2.0051948051948054, 0.7402597402597403, 0.07792207792207792, 0.025974025974025976, 0.07792207792207792, 0.012987012987012988, 0.06493506493506493]"
127273,"[1.284507042253521, 0.6619718309859155, 0.18309859154929578, 0.028169014084507043, 0.014084507042253521, 0.0, 0.11267605633802817]"
127267,"[4.237837837837838, 0.6216216216216216, 0.02702702702702703, 0.10810810810810811, 0.02702702702702703, 0.02702702702702703, 0.1891891891891892]"
127878,"[1.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
127663,"[3.3643410852713176, 0.3333333333333333, 0.2248062015503876, 0.15503875968992248, 0.09302325581395349, 0.07751937984496124, 0.11627906976744186]"
120303,"[3.649056603773585, 0.33962264150943394, 0.2358490566037736, 0.33962264150943394, 0.02830188679245283, 0.02830188679245283, 0.02830188679245283]"
120317,"[1.0646153846153847, 0.9076923076923077, 0.015384615384615385, 0.0, 0.0, 0.0, 0.07692307692307693]"
120471,"[2.05981308411215, 0.5327102803738317, 0.3925233644859813, 0.009345794392523364, 0.0, 0.037383177570093455, 0.028037383177570093]"
120504,"[2.542222222222222, 0.4222222222222222, 0.34444444444444444, 0.2111111111111111, 0.0, 0.011111111111111112, 0.011111111111111112]"
120316,"[0.92, 0.8285714285714286, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.08571428571428572]"
120470,"[3.3409395973154363, 0.3624161073825503, 0.1610738255033557, 0.3221476510067114, 0.0738255033557047, 0.03355704697986577, 0.04697986577181208]"
120302,"[1.6589285714285715, 0.5803571428571429, 0.25892857142857145, 0.03571428571428571, 0.05357142857142857, 0.0, 0.07142857142857142]"
120314,"[1.8653061224489798, 0.6428571428571429, 0.2653061224489796, 0.0, 0.01020408163265306, 0.0, 0.08163265306122448]"
120300,"[3.56390977443609, 0.3082706766917293, 0.24812030075187969, 0.2781954887218045, 0.06015037593984962, 0.03759398496240601, 0.06766917293233082]"
120466,"[3.6339622641509433, 0.33962264150943394, 0.09433962264150944, 0.2169811320754717, 0.2169811320754717, 0.05660377358490566, 0.07547169811320754]"
120328,"[1.452173913043478, 0.7608695652173914, 0.043478260869565216, 0.0, 0.0, 0.13043478260869565, 0.06521739130434782]"
120513,"[4.436771300448429, 0.24663677130044842, 0.18834080717488788, 0.34080717488789236, 0.04035874439461883, 0.07623318385650224, 0.10762331838565023]"
120329,"[5.179439252336447, 0.4953271028037383, 0.12149532710280374, 0.037383177570093455, 0.06542056074766354, 0.04672897196261682, 0.2336448598130841]"
120467,"[3.5185185185185186, 0.345679012345679, 0.06172839506172839, 0.06172839506172839, 0.30864197530864196, 0.08641975308641975, 0.13580246913580246]"
120315,"[1.9882352941176469, 0.47058823529411764, 0.058823529411764705, 0.11764705882352941, 0.23529411764705882, 0.0, 0.11764705882352941]"
120305,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
120099,"[4.110769230769231, 0.33076923076923076, 0.2153846153846154, 0.24615384615384617, 0.046153846153846156, 0.038461538461538464, 0.12307692307692308]"
120112,"[3.6979166666666665, 0.5, 0.010416666666666666, 0.010416666666666666, 0.3229166666666667, 0.15625, 0.0]"
120462,"[2.095890410958904, 0.4931506849315068, 0.3835616438356164, 0.0684931506849315, 0.0410958904109589, 0.0136986301369863, 0.0]"
120304,"[3.429139072847682, 0.33774834437086093, 0.31125827814569534, 0.2847682119205298, 0.019867549668874173, 0.013245033112582781, 0.033112582781456956]"
120310,"[5.6, 0.42168674698795183, 0.3132530120481928, 0.012048192771084338, 0.012048192771084338, 0.012048192771084338, 0.2289156626506024]"
120306,"[4.482051282051283, 0.5641025641025641, 0.05128205128205128, 0.008547008547008548, 0.06837606837606838, 0.042735042735042736, 0.26495726495726496]"
120312,"[2.3021897810218976, 0.48175182481751827, 0.44525547445255476, 0.0, 0.0072992700729927005, 0.014598540145985401, 0.051094890510948905]"
120514,"[5.618918918918916, 0.34459459459459457, 0.060810810810810814, 0.05405405405405406, 0.13513513513513514, 0.04054054054054054, 0.36486486486486486]"
120299,"[3.6432989690721667, 0.3711340206185567, 0.18556701030927836, 0.1134020618556701, 0.09278350515463918, 0.07216494845360824, 0.16494845360824742]"
120298,"[0.5882352941176471, 0.8823529411764706, 0.08823529411764706, 0.0, 0.0, 0.0, 0.029411764705882353]"
120515,"[4.568067226890754, 0.20588235294117646, 0.18067226890756302, 0.3487394957983193, 0.06722689075630252, 0.046218487394957986, 0.15126050420168066]"
120111,"[3.542056074766356, 0.3644859813084112, 0.11214953271028037, 0.14018691588785046, 0.1308411214953271, 0.056074766355140186, 0.19626168224299065]"
120105,"[2.584466019417476, 0.4368932038834951, 0.2912621359223301, 0.1262135922330097, 0.06796116504854369, 0.019417475728155338, 0.05825242718446602]"
120313,"[4.571597633136093, 0.33136094674556216, 0.03550295857988166, 0.1301775147928994, 0.22485207100591717, 0.07100591715976332, 0.20710059171597633]"
120307,"[0.6440677966101694, 0.847457627118644, 0.1016949152542373, 0.01694915254237288, 0.01694915254237288, 0.01694915254237288, 0.0]"
120189,"[3.7559139784946227, 0.27419354838709675, 0.17204301075268819, 0.23655913978494625, 0.0913978494623656, 0.08064516129032258, 0.14516129032258066]"
120770,"[3.21875, 0.53125, 0.0, 0.4375, 0.03125, 0.0, 0.0]"
120200,"[2.536619718309859, 0.44366197183098594, 0.4154929577464789, 0.035211267605633804, 0.02112676056338028, 0.028169014084507043, 0.056338028169014086]"
120201,"[3.101754385964912, 0.37719298245614036, 0.15789473684210525, 0.08771929824561403, 0.24561403508771928, 0.05263157894736842, 0.07894736842105263]"
120771,"[3.2222222222222223, 0.4722222222222222, 0.1111111111111111, 0.2222222222222222, 0.05555555555555555, 0.1111111111111111, 0.027777777777777776]"
120188,"[3.281578947368421, 0.35526315789473684, 0.06578947368421052, 0.09210526315789473, 0.4144736842105263, 0.013157894736842105, 0.05921052631578947]"
120177,"[4.036666666666667, 0.6166666666666667, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.06666666666666667, 0.26666666666666666]"
120161,"[3.4157068062827225, 0.3193717277486911, 0.225130890052356, 0.25654450261780104, 0.16230366492146597, 0.010471204188481676, 0.02617801047120419]"
120773,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120203,"[2.8789115646258505, 0.35374149659863946, 0.05442176870748299, 0.0, 0.5238095238095238, 0.02040816326530612, 0.047619047619047616]"
120772,"[1.4666666666666668, 0.6666666666666666, 0.19047619047619047, 0.047619047619047616, 0.047619047619047616, 0.0, 0.047619047619047616]"
120160,"[7.3025641025641015, 0.2948717948717949, 0.10897435897435898, 0.09615384615384616, 0.0641025641025641, 0.05128205128205128, 0.38461538461538464]"
120776,"[3.7512820512820517, 0.23076923076923078, 0.07692307692307693, 0.0641025641025641, 0.3076923076923077, 0.1794871794871795, 0.14102564102564102]"
120206,"[2.8465116279069766, 0.3875968992248062, 0.3488372093023256, 0.23255813953488372, 0.007751937984496124, 0.0, 0.023255813953488372]"
120207,"[2.5555555555555554, 0.49382716049382713, 0.3950617283950617, 0.07407407407407407, 0.012345679012345678, 0.0, 0.024691358024691357]"
120777,"[1.9914893617021276, 0.5106382978723404, 0.3404255319148936, 0.10638297872340426, 0.0, 0.0, 0.0425531914893617]"
120171,"[3.8533333333333326, 0.36666666666666664, 0.36666666666666664, 0.05333333333333334, 0.04, 0.04666666666666667, 0.12666666666666668]"
120775,"[0.6956521739130435, 0.8260869565217391, 0.17391304347826086, 0.0, 0.0, 0.0, 0.0]"
120774,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120199,"[2.9, 0.5151515151515151, 0.13636363636363635, 0.09090909090909091, 0.09090909090909091, 0.0, 0.16666666666666666]"
120172,"[4.742500000000001, 0.4125, 0.05, 0.1625, 0.075, 0.0625, 0.2375]"
120194,"[3.265454545454545, 0.28484848484848485, 0.06666666666666667, 0.13333333333333333, 0.37575757575757573, 0.04242424242424243, 0.09696969696969697]"
120779,"[5.83921568627451, 0.27450980392156865, 0.1568627450980392, 0.11764705882352941, 0.11764705882352941, 0.0784313725490196, 0.2549019607843137]"
120208,"[3.7392265193370164, 0.3370165745856354, 0.3259668508287293, 0.2541436464088398, 0.0, 0.03314917127071823, 0.049723756906077346]"
120778,"[2.857142857142857, 0.7142857142857143, 0.0, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285]"
120183,"[1.6727272727272726, 0.5909090909090909, 0.25, 0.045454545454545456, 0.0, 0.0, 0.11363636363636363]"
120196,"[5.001418439716311, 0.3262411347517731, 0.05673758865248227, 0.16312056737588654, 0.16312056737588654, 0.07092198581560284, 0.2198581560283688]"
120179,"[2.626490066225166, 0.40397350993377484, 0.3509933774834437, 0.08609271523178808, 0.08609271523178808, 0.019867549668874173, 0.052980132450331126]"
120150,"[3.1511627906976742, 0.3953488372093023, 0.011627906976744186, 0.023255813953488372, 0.5232558139534884, 0.0, 0.046511627906976744]"
120178,"[2.997752808988764, 0.4044943820224719, 0.29213483146067415, 0.12359550561797752, 0.0898876404494382, 0.033707865168539325, 0.056179775280898875]"
120782,"[4.091566265060241, 0.3132530120481928, 0.08433734939759036, 0.14457831325301204, 0.08433734939759036, 0.10843373493975904, 0.26506024096385544]"
120769,"[0.4444444444444444, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0]"
120184,"[3.9678832116788314, 0.3357664233576642, 0.19708029197080293, 0.1386861313868613, 0.051094890510948905, 0.11678832116788321, 0.16058394160583941]"
120322,"[2.95483870967742, 0.7204301075268817, 0.07526881720430108, 0.0, 0.0, 0.021505376344086023, 0.1827956989247312]"
120518,"[3.8120689655172417, 0.3017241379310345, 0.16379310344827586, 0.05172413793103448, 0.14655172413793102, 0.1206896551724138, 0.21551724137931033]"
120109,"[4.497902097902098, 0.3986013986013986, 0.36363636363636365, 0.03496503496503497, 0.0, 0.0, 0.20279720279720279]"
120323,"[2.708571428571429, 0.6, 0.14285714285714285, 0.05714285714285714, 0.0, 0.02857142857142857, 0.17142857142857143]"
120321,"[1.3303370786516853, 0.7415730337078652, 0.11235955056179775, 0.033707865168539325, 0.033707865168539325, 0.0, 0.07865168539325842]"
120309,"[1.7, 0.875, 0.0, 0.025, 0.0, 0.0, 0.1]"
120296,"[3.69811320754717, 0.49056603773584906, 0.3584905660377358, 0.03773584905660377, 0.0, 0.0, 0.11320754716981132]"
120297,"[2.367123287671233, 0.547945205479452, 0.0410958904109589, 0.0, 0.3561643835616438, 0.0, 0.0547945205479452]"
120308,"[2.5422680412371133, 0.5979381443298969, 0.21649484536082475, 0.030927835051546393, 0.010309278350515464, 0.020618556701030927, 0.12371134020618557]"
120320,"[3.475949367088607, 0.2848101265822785, 0.2721518987341772, 0.2848101265822785, 0.06962025316455696, 0.03164556962025317, 0.056962025316455694]"
120318,"[4.666292134831459, 0.2640449438202247, 0.12921348314606743, 0.11235955056179775, 0.11235955056179775, 0.12359550561797752, 0.25842696629213485]"
120330,"[2.3518072289156624, 0.5542168674698795, 0.30120481927710846, 0.0, 0.0, 0.0, 0.14457831325301204]"
120324,"[3.0620689655172413, 0.6379310344827587, 0.22413793103448276, 0.017241379310344827, 0.0, 0.0, 0.1206896551724138]"
